filename,num_points,peak_value,R0_posQuantscale,R0_num_points,R0_bytes,R0_bpp,R0_mseF      (p2point),"R0_mseF,PSNR (p2point)",R1_posQuantscale,R1_num_points,R1_bytes,R1_bpp,R1_mseF      (p2point),"R1_mseF,PSNR (p2point)",R2_posQuantscale,R2_num_points,R2_bytes,R2_bpp,R2_mseF      (p2point),"R2_mseF,PSNR (p2point)",R3_posQuantscale,R3_num_points,R3_bytes,R3_bpp,R3_mseF      (p2point),"R3_mseF,PSNR (p2point)",R4_posQuantscale,R4_num_points,R4_bytes,R4_bpp,R4_mseF      (p2point),"R4_mseF,PSNR (p2point)",R5_posQuantscale,R5_num_points,R5_bytes,R5_bpp,R5_mseF      (p2point),"R5_mseF,PSNR (p2point)",R6_posQuantscale,R6_num_points,R6_bytes,R6_bpp,R6_mseF      (p2point),"R6_mseF,PSNR (p2point)",R7_posQuantscale,R7_num_points,R7_bytes,R7_bpp,R7_mseF      (p2point),"R7_mseF,PSNR (p2point)",R8_posQuantscale,R8_num_points,R8_bytes,R8_bpp,R8_mseF      (p2point),"R8_mseF,PSNR (p2point)",R9_posQuantscale,R9_num_points,R9_bytes,R9_bpp,R9_mseF      (p2point),"R9_mseF,PSNR (p2point)"
../dataset/KITTI/dataset/sequences/11/velodyne/000176.bin,124418,154604,1.0,124418,295911,19.0269,0.0,inf,0.5,124418,248488,15.9776,1.49812,92.5582,0.25,124418,201410,12.9505,4.51235,87.7696,0.125,124232,155629,10.0068,16.5264,82.1318,0.0625,120228,110362,7.0962,64.8158,76.1968,0.03125,99310,66271,4.2612,254.927,70.2495,0.015625,64182,32877,2.114,1027.05,64.1977,0.0078125,32575,13845,0.8902,4042.87,58.2467,0.00390625,13866,5343,0.3436,16850.9,52.0474,0.001953125,5188,2020,0.1299,65639.2,46.142
../dataset/KITTI/dataset/sequences/11/velodyne/000177.bin,124228,154691,1.0,124228,297005,19.1264,0.0,inf,0.5,124228,249386,16.0599,1.49701,92.5614,0.25,124227,202341,13.0303,4.5051,87.7766,0.125,123982,156623,10.0862,16.4135,82.1616,0.0625,119896,111668,7.1912,64.7452,76.2016,0.03125,99168,67740,4.3623,255.899,70.2329,0.015625,64780,34113,2.1968,1025.27,64.2053,0.0078125,33315,14531,0.9358,4017.93,58.2736,0.00390625,14436,5632,0.3627,17099.2,51.9839,0.001953125,5462,2044,0.1316,64698.9,46.2047
../dataset/KITTI/dataset/sequences/11/velodyne/000178.bin,123956,155314,1.0,123956,297357,19.1911,0.0,inf,0.5,123956,250052,16.1381,1.49726,92.5607,0.25,123956,203080,13.1066,4.51359,87.7684,0.125,123702,157446,10.1614,16.4951,82.1401,0.0625,119319,112245,7.2442,64.4671,76.2203,0.03125,98760,68084,4.3941,256.243,70.2271,0.015625,65120,34330,2.2156,1023.1,64.2145,0.0078125,33663,14540,0.9384,4006.56,58.2859,0.00390625,14664,5583,0.3603,16896.3,52.0357,0.001953125,5473,2053,0.1325,64413.6,46.2239
../dataset/KITTI/dataset/sequences/11/velodyne/000179.bin,123946,155747,1.0,123946,298080,19.2393,0.0,inf,0.5,123946,250671,16.1794,1.50022,92.5521,0.25,123945,203766,13.1519,4.50879,87.773,0.125,123709,158040,10.2006,16.4464,82.1529,0.0625,119321,112867,7.2849,64.8493,76.1946,0.03125,99139,68864,4.4448,256.026,70.2308,0.015625,65493,34789,2.2454,1018.48,64.2341,0.0078125,34379,15051,0.9715,4191.4,58.09,0.00390625,14618,5615,0.3624,16250.0,52.2051,0.001953125,5602,2073,0.1338,63515.8,46.2848
../dataset/KITTI/dataset/sequences/11/velodyne/000180.bin,123855,155306,1.0,123855,298092,19.2543,0.0,inf,0.5,123855,250657,16.1904,1.49933,92.5547,0.25,123853,203774,13.1621,4.5002,87.7813,0.125,123596,158150,10.2152,16.5164,82.1345,0.0625,119141,112787,7.2851,64.6703,76.2066,0.03125,99117,68853,4.4473,255.618,70.2377,0.015625,65953,34932,2.2563,1030.16,64.1846,0.0078125,34377,14726,0.9512,4052.68,58.2362,0.00390625,14697,5560,0.3591,15931.4,52.2911,0.001953125,5597,2062,0.1332,62849.7,46.3306
../dataset/KITTI/dataset/sequences/11/velodyne/000181.bin,123579,154545,1.0,123579,298076,19.2962,0.0,inf,0.5,123579,250597,16.2226,1.50258,92.5453,0.25,123578,203808,13.1937,4.49198,87.7893,0.125,123347,158014,10.2292,16.459,82.1496,0.0625,118975,112748,7.2988,64.4832,76.2192,0.03125,99264,68904,4.4606,257.118,70.2123,0.015625,66336,34895,2.259,1029.24,64.1885,0.0078125,34485,14574,0.9435,4073.44,58.214,0.00390625,14634,5466,0.3538,16885.1,52.0386,0.001953125,5509,1997,0.1293,66508.9,46.0848
../dataset/KITTI/dataset/sequences/11/velodyne/000182.bin,123302,152886,1.0,123302,297186,19.2818,0.0,inf,0.5,123302,249876,16.2123,1.50208,92.5467,0.25,123301,203378,13.1954,4.50758,87.7742,0.125,123059,157760,10.2357,16.5195,82.1337,0.0625,118813,112628,7.3075,64.2746,76.2332,0.03125,99010,68640,4.4535,257.82,70.2005,0.015625,66275,34640,2.2475,1017.84,64.2369,0.0078125,34890,14274,0.9261,4170.83,58.1114,0.00390625,14354,5267,0.3417,16241.4,52.2074,0.001953125,5372,1952,0.1266,67948.5,45.9918
../dataset/KITTI/dataset/sequences/11/velodyne/000183.bin,123612,154080,1.0,123612,297596,19.26,0.0,inf,0.5,123612,250127,16.1879,1.49536,92.5662,0.25,123612,203352,13.1607,4.50578,87.7759,0.125,123357,157605,10.2,16.5106,82.136,0.0625,119079,112359,7.2717,64.3157,76.2305,0.03125,99327,68339,4.4228,256.864,70.2166,0.015625,66749,34353,2.2233,1020.96,64.2235,0.0078125,34735,13813,0.894,4122.21,58.1623,0.00390625,14158,5010,0.3242,16363.3,52.1749,0.001953125,5178,1841,0.1191,61571.0,46.4199
../dataset/KITTI/dataset/sequences/11/velodyne/000184.bin,123870,150750,1.0,123870,296464,19.1468,0.0,inf,0.5,123870,249162,16.0918,1.49751,92.56,0.25,123869,202466,13.076,4.49788,87.7836,0.125,123608,156609,10.1144,16.5197,82.1336,0.0625,119092,111439,7.1972,64.4201,76.2234,0.03125,99119,67940,4.3878,257.128,70.2121,0.015625,66393,33815,2.1839,1022.08,64.2188,0.0078125,34214,13368,0.8634,4090.06,58.1963,0.00390625,13644,4737,0.3059,16750.5,52.0734,0.001953125,4911,1694,0.1094,66147.6,46.1085
../dataset/KITTI/dataset/sequences/11/velodyne/000185.bin,124023,148802,1.0,124023,295219,19.0429,0.0,inf,0.5,124023,247718,15.9788,1.50008,92.5525,0.25,124023,200861,12.9564,4.5144,87.7676,0.125,123723,155040,10.0007,16.4898,82.1415,0.0625,119185,109763,7.0802,64.5632,76.2138,0.03125,98842,66533,4.2917,257.314,70.209,0.015625,65936,33070,2.1332,1024.27,64.2095,0.0078125,33725,13070,0.8431,4106.46,58.179,0.00390625,13798,4700,0.3032,17181.1,51.9631,0.001953125,4790,1695,0.1093,63319.7,46.2983
../dataset/KITTI/dataset/sequences/11/velodyne/000186.bin,123849,145230,1.0,123849,294925,19.0506,0.0,inf,0.5,123849,247489,15.9865,1.50008,92.5525,0.25,123849,200761,12.9681,4.50432,87.7773,0.125,123568,155049,10.0154,16.5035,82.1379,0.0625,119014,109868,7.0969,64.9114,76.1904,0.03125,98567,66645,4.3049,255.784,70.2349,0.015625,65500,32792,2.1182,1025.72,64.2034,0.0078125,33500,12827,0.8286,4089.92,58.1965,0.00390625,13432,4513,0.2915,16841.6,52.0498,0.001953125,4707,1608,0.1039,60059.7,46.5278
../dataset/KITTI/dataset/sequences/11/velodyne/000187.bin,124282,149590,1.0,124282,295109,18.9961,0.0,inf,0.5,124282,247622,15.9394,1.49821,92.5579,0.25,124282,200751,12.9223,4.50544,87.7763,0.125,124017,155152,9.9871,16.5283,82.1314,0.0625,119447,109747,7.0644,64.2899,76.2322,0.03125,98715,66150,4.2581,257.399,70.2076,0.015625,65436,32667,2.1028,1022.98,64.215,0.0078125,33727,12918,0.8315,4210.18,58.0706,0.00390625,13262,4545,0.2926,16484.4,52.1429,0.001953125,4742,1608,0.1035,70985.5,45.8019
../dataset/KITTI/dataset/sequences/11/velodyne/000188.bin,124732,147709,1.0,124732,295605,18.9594,0.0,inf,0.5,124732,248061,15.91,1.49953,92.5541,0.25,124732,201041,12.8943,4.50406,87.7776,0.125,124455,155300,9.9606,16.4225,82.1592,0.0625,119835,109890,7.0481,64.6089,76.2107,0.03125,98936,66136,4.2418,256.438,70.2238,0.015625,65566,32574,2.0892,1021.4,64.2217,0.0078125,33218,12650,0.8113,4164.62,58.1179,0.00390625,13178,4438,0.2846,16310.4,52.189,0.001953125,4653,1567,0.1005,67074.1,46.0481
../dataset/KITTI/dataset/sequences/11/velodyne/000189.bin,125300,147564,1.0,125300,297033,18.9646,0.0,inf,0.5,125300,249158,15.9079,1.4973,92.5605,0.25,125300,202008,12.8976,4.51042,87.7715,0.125,125018,155627,9.9363,16.477,82.1449,0.0625,120386,110305,7.0426,64.862,76.1937,0.03125,99366,66299,4.233,256.842,70.217,0.015625,65383,32513,2.0758,1018.84,64.2326,0.0078125,33212,12788,0.8165,4093.35,58.1928,0.00390625,13417,4540,0.2899,17379.5,51.9133,0.001953125,4620,1581,0.1009,68715.7,45.9431
../dataset/KITTI/dataset/sequences/11/velodyne/000190.bin,125684,146592,1.0,125684,298416,18.9947,0.0,inf,0.5,125684,250224,15.9272,1.5044,92.54,0.25,125684,202859,12.9123,4.49326,87.788,0.125,125419,156594,9.9675,16.5373,82.129,0.0625,121011,110919,7.0602,64.3931,76.2253,0.03125,100120,66345,4.223,256.027,70.2308,0.015625,65808,32772,2.086,1026.12,64.2017,0.0078125,33447,12916,0.8221,4141.45,58.1421,0.00390625,13312,4484,0.2854,16050.2,52.2588,0.001953125,4731,1663,0.1059,60893.0,46.468
../dataset/KITTI/dataset/sequences/11/velodyne/000191.bin,125887,146550,1.0,125887,298788,18.9877,0.0,inf,0.5,125887,250770,15.9362,1.49732,92.5605,0.25,125887,203558,12.9359,4.50322,87.7784,0.125,125624,157136,9.9858,16.4992,82.139,0.0625,121068,111321,7.0743,64.6375,76.2088,0.03125,100295,66757,4.2423,257.105,70.2125,0.015625,66347,33302,2.1163,1028.57,64.1913,0.0078125,33785,13209,0.8394,4146.08,58.1373,0.00390625,13654,4612,0.2931,16708.2,52.0843,0.001953125,4824,1631,0.1036,63466.3,46.2882
../dataset/KITTI/dataset/sequences/11/velodyne/000192.bin,126105,144979,1.0,126105,300668,19.0741,0.0,inf,0.5,126105,252385,16.0111,1.50069,92.5507,0.25,126103,204785,12.9914,4.50587,87.7758,0.125,125831,158371,10.0469,16.4418,82.1542,0.0625,121356,112469,7.1349,64.7847,76.1989,0.03125,100694,68063,4.3179,257.118,70.2123,0.015625,66946,34166,2.1675,1014.38,64.2516,0.0078125,34865,13903,0.882,4131.64,58.1524,0.00390625,14110,4881,0.3096,15709.2,52.3521,0.001953125,5107,1775,0.1126,61674.9,46.4126
../dataset/KITTI/dataset/sequences/11/velodyne/000193.bin,126291,127684,1.0,126291,302077,19.1353,0.0,inf,0.5,126291,253811,16.0779,1.50077,92.5505,0.25,126291,206059,13.053,4.50799,87.7738,0.125,126028,159469,10.1017,16.4537,82.151,0.0625,121833,113715,7.2034,64.4988,76.2181,0.03125,101549,69256,4.3871,257.672,70.203,0.015625,67557,34928,2.2125,1025.03,64.2063,0.0078125,35527,14360,0.9096,4099.23,58.1866,0.00390625,14680,5130,0.325,15768.5,52.3357,0.001953125,5391,1838,0.1164,62055.4,46.3858
../dataset/KITTI/dataset/sequences/11/velodyne/000194.bin,126609,135106,1.0,126609,300817,19.0076,0.0,inf,0.5,126609,252587,15.9601,1.49975,92.5534,0.25,126609,204977,12.9518,4.5002,87.7813,0.125,126386,158273,10.0007,16.4715,82.1463,0.0625,122453,112440,7.1047,64.4859,76.219,0.03125,102817,68058,4.3004,256.746,70.2186,0.015625,68940,34388,2.1729,1022.71,64.2161,0.0078125,36022,14168,0.8952,4098.01,58.1879,0.00390625,15010,5044,0.3187,16262.1,52.2019,0.001953125,5469,1867,0.118,61499.7,46.4249
../dataset/KITTI/dataset/sequences/11/velodyne/000195.bin,126731,135729,1.0,126731,302896,19.1206,0.0,inf,0.5,126731,254405,16.0595,1.49845,92.5572,0.25,126731,206796,13.0542,4.50135,87.7802,0.125,126543,160295,10.1188,16.5583,82.1235,0.0625,123157,114464,7.2256,64.1499,76.2417,0.03125,104456,69994,4.4184,257.219,70.2106,0.015625,70383,35437,2.237,1024.54,64.2084,0.0078125,36970,14504,0.9156,4057.59,58.231,0.00390625,15634,5293,0.3341,16982.3,52.0137,0.001953125,5631,1846,0.1165,62288.3,46.3696
../dataset/KITTI/dataset/sequences/11/velodyne/000196.bin,126832,133770,1.0,126832,307431,19.3914,0.0,inf,0.5,126832,258826,16.3256,1.49729,92.5606,0.25,126832,210891,13.3021,4.50508,87.7766,0.125,126693,164119,10.3519,16.5058,82.1373,0.0625,123798,118634,7.4829,64.4107,76.2241,0.03125,105869,73677,4.6472,254.719,70.253,0.015625,71598,37515,2.3663,1025.24,64.2054,0.0078125,37408,15387,0.9705,4045.07,58.2444,0.00390625,15904,5769,0.3639,16750.6,52.0733,0.001953125,5849,2062,0.1301,62851.8,46.3305
../dataset/KITTI/dataset/sequences/11/velodyne/000197.bin,126545,135969,1.0,126545,306916,19.4028,0.0,inf,0.5,126545,258247,16.326,1.50108,92.5496,0.25,126545,210549,13.3106,4.47763,87.8032,0.125,126440,164043,10.3706,16.5217,82.1331,0.0625,123925,118428,7.4869,64.2533,76.2347,0.03125,106051,74066,4.6824,257.856,70.1999,0.015625,72485,37700,2.3833,1027.18,64.1972,0.0078125,37417,15320,0.9685,4058.79,58.2297,0.00390625,15909,5710,0.361,16680.0,52.0917,0.001953125,5908,2103,0.1329,63500.1,46.2859
../dataset/KITTI/dataset/sequences/11/velodyne/000198.bin,126414,133048,1.0,126414,306385,19.3893,0.0,inf,0.5,126414,257976,16.3258,1.50052,92.5512,0.25,126414,210358,13.3123,4.50513,87.7766,0.125,126313,164197,10.3911,16.4977,82.1394,0.0625,124012,118843,7.5209,64.5866,76.2122,0.03125,106454,74330,4.7039,256.926,70.2156,0.015625,72589,37626,2.3811,1023.19,64.2141,0.0078125,37603,15457,0.9782,4095.96,58.1901,0.00390625,15874,5800,0.367,16381.5,52.1701,0.001953125,6001,2157,0.1365,65013.5,46.1836
../dataset/KITTI/dataset/sequences/11/velodyne/000199.bin,126305,131482,1.0,126305,306607,19.4201,0.0,inf,0.5,126305,258298,16.3603,1.50315,92.5436,0.25,126305,210654,13.3426,4.48916,87.792,0.125,126202,164325,10.4081,16.4633,82.1485,0.0625,123719,119053,7.5407,64.6033,76.2111,0.03125,106503,74780,4.7365,256.141,70.2288,0.015625,73161,38001,2.4069,1026.88,64.1985,0.0078125,37864,15610,0.9887,4087.52,58.199,0.00390625,16074,6015,0.381,16736.2,52.0771,0.001953125,6068,2156,0.1366,62513.5,46.3539
../dataset/KITTI/dataset/sequences/11/velodyne/000200.bin,126356,133946,1.0,126356,308023,19.5019,0.0,inf,0.5,126356,259612,16.4369,1.50652,92.5339,0.25,126356,211807,13.4102,4.50282,87.7788,0.125,126243,165393,10.4716,16.4122,82.162,0.0625,123661,119779,7.5836,64.545,76.215,0.03125,106937,75565,4.7843,257.111,70.2124,0.015625,73790,38825,2.4581,1026.34,64.2007,0.0078125,38540,15933,1.0088,4095.36,58.1907,0.00390625,16386,6076,0.3847,16550.3,52.1256,0.001953125,6182,2221,0.1406,63570.5,46.2811
../dataset/KITTI/dataset/sequences/11/velodyne/000201.bin,126350,149239,1.0,126350,308845,19.5549,0.0,inf,0.5,126350,260427,16.4892,1.49949,92.5542,0.25,126349,212341,13.4446,4.5016,87.78,0.125,126220,165753,10.4948,16.482,82.1435,0.0625,123337,120151,7.6075,64.857,76.1941,0.03125,106684,75710,4.7937,255.763,70.2353,0.015625,74181,38944,2.4658,1025.81,64.203,0.0078125,39109,16098,1.0193,4023.49,58.2676,0.00390625,16542,6255,0.396,16716.4,52.0822,0.001953125,6190,2220,0.1406,62476.6,46.3565
../dataset/KITTI/dataset/sequences/11/velodyne/000202.bin,126349,148446,1.0,126349,310421,19.6548,0.0,inf,0.5,126349,261719,16.5712,1.49339,92.5719,0.25,126347,213755,13.5343,4.51625,87.7659,0.125,126167,166891,10.567,16.4359,82.1557,0.0625,123100,120988,7.6606,64.5226,76.2165,0.03125,106668,76823,4.8642,257.74,70.2018,0.015625,75215,39840,2.5225,1026.85,64.1986,0.0078125,39759,16321,1.0334,4081.52,58.2054,0.00390625,16770,6220,0.3938,16285.3,52.1957,0.001953125,6374,2293,0.1452,64803.9,46.1976
../dataset/KITTI/dataset/sequences/11/velodyne/000203.bin,126960,148800,1.0,126960,313529,19.7561,0.0,inf,0.5,126960,264735,16.6815,1.50503,92.5382,0.25,126944,216459,13.6395,4.48629,87.7948,0.125,126645,168989,10.6483,16.5178,82.1341,0.0625,123249,122809,7.7384,64.7153,76.2036,0.03125,106616,77963,4.9126,255.275,70.2436,0.015625,74971,40565,2.5561,1016.98,64.2405,0.0078125,40083,16622,1.0474,4097.19,58.1888,0.00390625,17148,6260,0.3945,17003.5,52.0083,0.001953125,6420,2319,0.1461,64418.1,46.2236
../dataset/KITTI/dataset/sequences/11/velodyne/000204.bin,126126,148712,1.0,126126,312340,19.8113,0.0,inf,0.5,126126,263804,16.7327,1.50165,92.548,0.25,126115,215873,13.6925,4.50331,87.7783,0.125,125746,168593,10.6936,16.4932,82.1406,0.0625,121674,122165,7.7488,64.6402,76.2086,0.03125,104618,77316,4.904,257.339,70.2086,0.015625,73398,40312,2.5569,1033.01,64.1726,0.0078125,39505,16791,1.065,4020.56,58.2708,0.00390625,17264,6483,0.4112,16823.4,52.0545,0.001953125,6620,2370,0.1503,66999.5,46.0529
../dataset/KITTI/dataset/sequences/11/velodyne/000205.bin,126304,156129,1.0,126304,313327,19.8459,0.0,inf,0.5,126304,264774,16.7706,1.5052,92.5377,0.25,126285,216875,13.7367,4.49922,87.7823,0.125,125842,169414,10.7306,16.4656,82.1479,0.0625,121570,122661,7.7693,64.3993,76.2248,0.03125,104043,77563,4.9128,257.388,70.2077,0.015625,72333,40438,2.5613,1019.3,64.2306,0.0078125,39542,17188,1.0887,4145.88,58.1375,0.00390625,17004,6473,0.41,16215.8,52.2143,0.001953125,6642,2397,0.1518,70061.6,45.8588
../dataset/KITTI/dataset/sequences/11/velodyne/000206.bin,126485,148160,1.0,126485,312737,19.7802,0.0,inf,0.5,126485,264017,16.6987,1.50329,92.5432,0.25,126475,215869,13.6534,4.50675,87.775,0.125,126007,168622,10.6651,16.4631,82.1485,0.0625,121403,121559,7.6884,64.5154,76.217,0.03125,103391,76101,4.8133,258.389,70.1909,0.015625,70778,39178,2.478,1028.15,64.1931,0.0078125,37981,16774,1.0609,4033.03,58.2573,0.00390625,16479,6504,0.4114,15830.2,52.3188,0.001953125,6463,2445,0.1546,71529.2,45.7688
../dataset/KITTI/dataset/sequences/11/velodyne/000207.bin,127047,148791,1.0,127047,311301,19.6023,0.0,inf,0.5,127047,262526,16.531,1.49844,92.5573,0.25,127022,214123,13.4831,4.4984,87.7831,0.125,126578,166377,10.4766,16.4538,82.151,0.0625,121727,119176,7.5044,64.3187,76.2303,0.03125,103203,73497,4.628,255.74,70.2357,0.015625,69112,36761,2.3148,1022.9,64.2153,0.0078125,36113,15318,0.9646,3988.64,58.3054,0.00390625,15129,5702,0.359,15566.1,52.3918,0.001953125,5764,2111,0.1329,69566.0,45.8897
../dataset/KITTI/dataset/sequences/11/velodyne/000208.bin,127404,156187,1.0,127404,308972,19.4011,0.0,inf,0.5,127404,260039,16.3285,1.50135,92.5488,0.25,127388,211612,13.2876,4.49868,87.7828,0.125,126908,163984,10.2969,16.4481,82.1525,0.0625,121930,116770,7.3323,64.7524,76.2011,0.03125,102412,70618,4.4343,255.424,70.241,0.015625,67412,34128,2.143,1024.34,64.2092,0.0078125,33934,13538,0.8501,4060.43,58.2279,0.00390625,13963,5177,0.3251,15904.1,52.2985,0.001953125,5121,1835,0.1152,69258.3,45.9089
../dataset/KITTI/dataset/sequences/11/velodyne/000209.bin,127544,155897,1.0,127544,306105,19.2,0.0,inf,0.5,127544,257191,16.1319,1.50082,92.5503,0.25,127528,208817,13.0977,4.50402,87.7776,0.125,127023,161080,10.1035,16.5336,82.13,0.0625,121717,113804,7.1382,64.3364,76.2291,0.03125,101573,68179,4.2764,257.285,70.2095,0.015625,65075,32322,2.0273,1025.4,64.2047,0.0078125,32285,13025,0.817,4045.91,58.2435,0.00390625,13228,4843,0.3038,17577.2,51.8642,0.001953125,4780,1742,0.1093,61480.3,46.4263
../dataset/KITTI/dataset/sequences/11/velodyne/000210.bin,127614,158948,1.0,127614,302575,18.9681,0.0,inf,0.5,127614,253837,15.9128,1.50281,92.5446,0.25,127591,205813,12.9022,4.49954,87.782,0.125,127111,158253,9.9207,16.4837,82.1431,0.0625,121779,111119,6.9659,64.6025,76.2111,0.03125,100752,65598,4.1123,256.595,70.2212,0.015625,63769,30681,1.9234,1025.85,64.2028,0.0078125,31547,12457,0.7809,4162.29,58.1203,0.00390625,12766,4600,0.2884,15586.7,52.3861,0.001953125,4804,1674,0.1049,59911.2,46.5386
../dataset/KITTI/dataset/sequences/11/velodyne/000211.bin,127612,159626,1.0,127612,301908,18.9266,0.0,inf,0.5,127612,253182,15.872,1.49792,92.5587,0.25,127600,204951,12.8484,4.50266,87.7789,0.125,127144,157416,9.8684,16.4512,82.1517,0.0625,121750,110433,6.923,64.5573,76.2142,0.03125,100335,64970,4.073,255.267,70.2437,0.015625,62775,30176,1.8917,1019.47,64.2299,0.0078125,30605,12358,0.7747,4107.55,58.1778,0.00390625,12764,4671,0.2928,16811.8,52.0575,0.001953125,4702,1671,0.1048,67205.1,46.0396
../dataset/KITTI/dataset/sequences/11/velodyne/000212.bin,127785,158865,1.0,127785,302852,18.9601,0.0,inf,0.5,127785,253915,15.8964,1.50303,92.544,0.25,127767,205735,12.8801,4.49515,87.7862,0.125,127250,158403,9.9168,16.5089,82.1365,0.0625,121620,111113,6.9562,64.3141,76.2306,0.03125,99434,65644,4.1097,257.331,70.2087,0.015625,61974,30609,1.9163,1021.04,64.2232,0.0078125,30450,12618,0.79,4103.43,58.1822,0.00390625,12632,4808,0.301,17483.7,51.8873,0.001953125,4781,1830,0.1146,65622.3,46.1431
../dataset/KITTI/dataset/sequences/11/velodyne/000213.bin,127815,157467,1.0,127815,303332,18.9857,0.0,inf,0.5,127815,254438,15.9254,1.49955,92.554,0.25,127801,206189,12.9055,4.49347,87.7878,0.125,127234,158653,9.9302,16.4818,82.1436,0.0625,121438,111368,6.9706,64.3257,76.2298,0.03125,99543,65466,4.0975,256.044,70.2305,0.015625,62355,30479,1.9077,1026.85,64.1986,0.0078125,30685,12683,0.7938,4136.28,58.1475,0.00390625,12699,4896,0.3064,17118.3,51.979,0.001953125,4727,1827,0.1144,63802.1,46.2653
../dataset/KITTI/dataset/sequences/11/velodyne/000214.bin,127840,156721,1.0,127840,304418,19.0499,0.0,inf,0.5,127840,255543,15.9914,1.50444,92.5399,0.25,127824,207256,12.9697,4.50031,87.7812,0.125,127307,159726,9.9954,16.447,82.1528,0.0625,121927,112821,7.0601,64.2436,76.2353,0.03125,100470,66791,4.1797,256.904,70.2159,0.015625,63658,31259,1.9561,1037.54,64.1536,0.0078125,30234,12606,0.7889,4013.59,58.2783,0.00390625,12553,4821,0.3017,15805.9,52.3254,0.001953125,4728,1832,0.1146,62617.4,46.3467
../dataset/KITTI/dataset/sequences/11/velodyne/000215.bin,127802,156839,1.0,127802,305357,19.1144,0.0,inf,0.5,127802,256516,16.0571,1.50223,92.5463,0.25,127783,208080,13.0251,4.49508,87.7863,0.125,127337,160624,10.0546,16.4748,82.1454,0.0625,122008,113615,7.1119,64.3579,76.2276,0.03125,101124,67744,4.2406,255.399,70.2414,0.015625,64305,31625,1.9796,1034.56,64.1661,0.0078125,30888,12794,0.8009,4012.76,58.2792,0.00390625,12748,4886,0.3058,16028.4,52.2647,0.001953125,4812,1855,0.1161,63728.1,46.2703
../dataset/KITTI/dataset/sequences/11/velodyne/000216.bin,127568,151904,1.0,127568,305157,19.1369,0.0,inf,0.5,127568,256422,16.0806,1.49909,92.5554,0.25,127549,208201,13.0566,4.50213,87.7795,0.125,127107,160682,10.0766,16.5004,82.1387,0.0625,121866,113778,7.1352,64.486,76.219,0.03125,101249,67964,4.2621,256.663,70.22,0.015625,64660,31864,1.9982,1028.82,64.1902,0.0078125,31180,13014,0.8161,4033.72,58.2566,0.00390625,13029,4924,0.3088,16031.3,52.264,0.001953125,4930,1887,0.1183,63967.6,46.254
../dataset/KITTI/dataset/sequences/11/velodyne/000217.bin,127485,154940,1.0,127485,304598,19.1143,0.0,inf,0.5,127485,255679,16.0445,1.50326,92.5433,0.25,127471,207368,13.0129,4.48648,87.7946,0.125,126993,160329,10.061,16.4932,82.1406,0.0625,121657,113553,7.1257,64.6667,76.2068,0.03125,100931,68187,4.2789,256.646,70.2203,0.015625,65227,32474,2.0378,1019.65,64.2291,0.0078125,32137,13459,0.8446,4097.32,58.1886,0.00390625,13506,5109,0.3206,16411.7,52.1621,0.001953125,5042,1921,0.1205,65275.1,46.1662
../dataset/KITTI/dataset/sequences/11/velodyne/000218.bin,127429,156687,1.0,127429,305399,19.173,0.0,inf,0.5,127429,256715,16.1166,1.49923,92.5549,0.25,127416,208363,13.081,4.50298,87.7786,0.125,126954,161004,10.1078,16.4858,82.1425,0.0625,121421,114195,7.1692,64.531,76.216,0.03125,100605,69052,4.3351,255.462,70.2404,0.015625,65965,34059,2.1382,1035.04,64.164,0.0078125,33236,14149,0.8883,3947.09,58.3509,0.00390625,14105,5352,0.336,17177.0,51.9642,0.001953125,5411,1998,0.1254,68615.0,45.9494
../dataset/KITTI/dataset/sequences/11/velodyne/000219.bin,126966,152085,1.0,126966,304913,19.2123,0.0,inf,0.5,126966,256245,16.1457,1.50092,92.5501,0.25,126946,208095,13.1119,4.50409,87.7776,0.125,126471,160890,10.1375,16.4853,82.1427,0.0625,120932,114241,7.1982,64.3841,76.2258,0.03125,99789,69577,4.384,256.401,70.2244,0.015625,66732,35320,2.2255,1026.28,64.201,0.0078125,35069,15084,0.9504,4189.13,58.0924,0.00390625,14768,5675,0.3576,16662.8,52.0962,0.001953125,5558,2070,0.1304,61041.9,46.4574
../dataset/KITTI/dataset/sequences/11/velodyne/000220.bin,126613,152313,1.0,126613,305320,19.2915,0.0,inf,0.5,126613,256739,16.222,1.50241,92.5457,0.25,126594,208698,13.1865,4.4992,87.7823,0.125,126158,161716,10.218,16.4917,82.141,0.0625,120623,115305,7.2855,64.3499,76.2282,0.03125,99982,70930,4.4817,256.493,70.2229,0.015625,67765,36445,2.3028,1025.23,64.2054,0.0078125,36949,15582,0.9845,4169.93,58.1124,0.00390625,15638,5730,0.362,16697.5,52.0871,0.001953125,5802,2028,0.1281,64938.5,46.1886
../dataset/KITTI/dataset/sequences/11/velodyne/000221.bin,126628,149460,1.0,126628,305236,19.2839,0.0,inf,0.5,126628,256759,16.2213,1.49927,92.5549,0.25,126618,208776,13.1899,4.50261,87.779,0.125,126145,161922,10.2298,16.571,82.1201,0.0625,120456,115483,7.2959,64.6879,76.2054,0.03125,99867,71369,4.5089,256.993,70.2144,0.015625,68688,37357,2.3601,1020.5,64.2255,0.0078125,38084,15905,1.0048,4208.73,58.0721,0.00390625,15752,5742,0.3628,16226.7,52.2113,0.001953125,5813,2037,0.1287,61428.0,46.43
