filename,num_points,peak_value,R0_posQuantscale,R0_num_points,R0_bytes,R0_bpp,R0_mseF      (p2point),"R0_mseF,PSNR (p2point)",R1_posQuantscale,R1_num_points,R1_bytes,R1_bpp,R1_mseF      (p2point),"R1_mseF,PSNR (p2point)",R2_posQuantscale,R2_num_points,R2_bytes,R2_bpp,R2_mseF      (p2point),"R2_mseF,PSNR (p2point)",R3_posQuantscale,R3_num_points,R3_bytes,R3_bpp,R3_mseF      (p2point),"R3_mseF,PSNR (p2point)",R4_posQuantscale,R4_num_points,R4_bytes,R4_bpp,R4_mseF      (p2point),"R4_mseF,PSNR (p2point)",R5_posQuantscale,R5_num_points,R5_bytes,R5_bpp,R5_mseF      (p2point),"R5_mseF,PSNR (p2point)",R6_posQuantscale,R6_num_points,R6_bytes,R6_bpp,R6_mseF      (p2point),"R6_mseF,PSNR (p2point)",R7_posQuantscale,R7_num_points,R7_bytes,R7_bpp,R7_mseF      (p2point),"R7_mseF,PSNR (p2point)",R8_posQuantscale,R8_num_points,R8_bytes,R8_bpp,R8_mseF      (p2point),"R8_mseF,PSNR (p2point)",R9_posQuantscale,R9_num_points,R9_bytes,R9_bpp,R9_mseF      (p2point),"R9_mseF,PSNR (p2point)"
../dataset/KITTI/dataset/sequences/12/velodyne/000319.bin,126659,159682,1.0,126659,333571,21.0689,0.0,inf,0.5,126659,284853,17.9918,1.49985,92.5531,0.25,126656,236484,14.9367,4.50897,87.7729,0.125,126590,188895,11.9309,16.4865,82.1424,0.0625,124847,141874,8.961,64.6912,76.2052,0.03125,113294,95805,6.0512,255.631,70.2375,0.015625,87373,54144,3.4198,1016.94,64.2407,0.0078125,52528,23652,1.4939,4171.43,58.1108,0.00390625,23562,8240,0.5205,16215.1,52.2144,0.001953125,8678,2573,0.1625,66031.8,46.1161
../dataset/KITTI/dataset/sequences/12/velodyne/000320.bin,126762,160008,1.0,126762,333394,21.0406,0.0,inf,0.5,126762,284606,17.9616,1.50203,92.5469,0.25,126762,236158,14.904,4.50015,87.7814,0.125,126681,188472,11.8945,16.5231,82.1327,0.0625,124822,141469,8.9282,64.5642,76.2137,0.03125,112676,94848,5.9859,256.372,70.2249,0.015625,86822,53389,3.3694,1022.19,64.2183,0.0078125,51886,23100,1.4579,4160.8,58.1219,0.00390625,23019,8010,0.5055,16156.2,52.2302,0.001953125,8480,2534,0.1599,65544.0,46.1483
../dataset/KITTI/dataset/sequences/12/velodyne/000321.bin,126748,160440,1.0,126748,332294,20.9735,0.0,inf,0.5,126748,283587,17.8993,1.50159,92.5481,0.25,126746,235221,14.8465,4.49404,87.7873,0.125,126631,187678,11.8457,16.4441,82.1535,0.0625,124597,140661,8.8782,64.6545,76.2076,0.03125,112233,94480,5.9633,255.743,70.2356,0.015625,86000,52937,3.3412,1031.02,64.181,0.0078125,51198,22781,1.4379,4094.97,58.1911,0.00390625,22969,8049,0.508,16427.5,52.1579,0.001953125,8319,2512,0.1586,62920.6,46.3257
../dataset/KITTI/dataset/sequences/12/velodyne/000322.bin,126833,159925,1.0,126833,333230,21.0185,0.0,inf,0.5,126833,284450,17.9417,1.49878,92.5563,0.25,126833,236053,14.8891,4.50002,87.7815,0.125,126739,188357,11.8806,16.4724,82.1461,0.0625,124783,141223,8.9077,64.7592,76.2006,0.03125,112743,95107,5.9989,257.287,70.2095,0.015625,86297,52979,3.3417,1020.35,64.2261,0.0078125,51216,22727,1.4335,4067.09,58.2208,0.00390625,22850,8016,0.5056,16090.2,52.248,0.001953125,8382,2521,0.159,63979.0,46.2533
../dataset/KITTI/dataset/sequences/12/velodyne/000323.bin,126940,160448,1.0,126940,333747,21.0334,0.0,inf,0.5,126940,284740,17.9449,1.5001,92.5524,0.25,126940,236447,14.9013,4.49698,87.7844,0.125,126851,188501,11.8797,16.49,82.1414,0.0625,125068,141335,8.9072,64.4609,76.2207,0.03125,112929,94703,5.9684,256.505,70.2227,0.015625,85859,52470,3.3068,1029.5,64.1874,0.0078125,50877,22393,1.4112,4121.36,58.1632,0.00390625,22421,7769,0.4896,16045.1,52.2602,0.001953125,8198,2538,0.1599,64263.0,46.234
../dataset/KITTI/dataset/sequences/12/velodyne/000324.bin,126962,159784,1.0,126962,334616,21.0845,0.0,inf,0.5,126962,285637,17.9983,1.50063,92.5509,0.25,126962,237068,14.9379,4.49148,87.7897,0.125,126868,189556,11.9441,16.4833,82.1432,0.0625,125017,142439,8.9752,64.7791,76.1993,0.03125,113039,95490,6.0169,256.52,70.2224,0.015625,85455,53119,3.3471,1027.62,64.1953,0.0078125,50308,22802,1.4368,4095.15,58.1909,0.00390625,22180,7919,0.499,16501.9,52.1383,0.001953125,8088,2589,0.1631,66653.2,46.0754
../dataset/KITTI/dataset/sequences/12/velodyne/000325.bin,126944,160184,1.0,126944,334825,21.1006,0.0,inf,0.5,126944,285999,18.0236,1.50106,92.5497,0.25,126944,237327,14.9563,4.50598,87.7757,0.125,126883,189585,11.9476,16.4559,82.1504,0.0625,125051,142286,8.9669,64.4486,76.2215,0.03125,112990,95393,6.0117,255.723,70.2359,0.015625,85799,53003,3.3402,1027.62,64.1953,0.0078125,50302,22464,1.4157,4063.58,58.2245,0.00390625,21980,7828,0.4933,16674.9,52.093,0.001953125,7941,2538,0.1599,67444.9,46.0241
../dataset/KITTI/dataset/sequences/12/velodyne/000326.bin,126901,160467,1.0,126901,332896,20.9862,0.0,inf,0.5,126901,284084,17.909,1.50213,92.5466,0.25,126901,235556,14.8497,4.49205,87.7892,0.125,126819,187744,11.8356,16.4967,82.1397,0.0625,125142,140529,8.8591,64.387,76.2257,0.03125,113444,94174,5.9368,257.174,70.2114,0.015625,86515,52037,3.2805,1027.8,64.1945,0.0078125,50523,21826,1.3759,4075.73,58.2116,0.00390625,22042,7524,0.4743,16721.0,52.081,0.001953125,7897,2411,0.152,63659.3,46.275
../dataset/KITTI/dataset/sequences/12/velodyne/000327.bin,126991,159767,1.0,126991,335282,21.1216,0.0,inf,0.5,126991,286392,18.0417,1.49893,92.5558,0.25,126991,237771,14.9788,4.50232,87.7793,0.125,126894,189935,11.9653,16.5193,82.1337,0.0625,125028,142823,8.9974,64.683,76.2057,0.03125,113119,96237,6.0626,256.937,70.2154,0.015625,86851,54121,3.4094,1023.77,64.2116,0.0078125,51436,23084,1.4542,4133.08,58.1509,0.00390625,22374,7981,0.5028,16417.5,52.1606,0.001953125,8107,2665,0.1679,62767.2,46.3363
../dataset/KITTI/dataset/sequences/12/velodyne/000328.bin,126973,160420,1.0,126973,336286,21.1879,0.0,inf,0.5,126973,287307,18.1019,1.50084,92.5503,0.25,126973,238864,15.0498,4.50491,87.7768,0.125,126885,191082,12.0392,16.4822,82.1435,0.0625,125103,143891,9.0659,64.4167,76.2237,0.03125,113454,97457,6.1403,256.177,70.2282,0.015625,87389,54811,3.4534,1021.14,64.2228,0.0078125,51632,23320,1.4693,4061.94,58.2263,0.00390625,22763,8059,0.5078,16653.5,52.0986,0.001953125,8165,2608,0.1643,67435.6,46.0247
../dataset/KITTI/dataset/sequences/12/velodyne/000329.bin,126748,159717,1.0,126748,336772,21.2562,0.0,inf,0.5,126748,287920,18.1728,1.49733,92.5605,0.25,126748,239602,15.123,4.49108,87.7901,0.125,126683,191903,12.1124,16.4779,82.1446,0.0625,125096,144869,9.1437,64.7884,76.1987,0.03125,113678,98372,6.209,257.437,70.2069,0.015625,88117,55597,3.5091,1028.59,64.1912,0.0078125,52509,23643,1.4923,4135.02,58.1489,0.00390625,22869,8098,0.5111,16200.2,52.2184,0.001953125,8305,2570,0.1622,66758.3,46.0686
../dataset/KITTI/dataset/sequences/12/velodyne/000330.bin,126937,159082,1.0,126937,336347,21.1977,0.0,inf,0.5,126937,287645,18.1284,1.50141,92.5487,0.25,126936,238963,15.0603,4.50869,87.7731,0.125,126868,191163,12.0477,16.4833,82.1432,0.0625,125251,144075,9.0801,64.3693,76.2269,0.03125,113607,97788,6.1629,257.622,70.2038,0.015625,87383,54930,3.4619,1018.24,64.2351,0.0078125,52261,23697,1.4935,4133.43,58.1505,0.00390625,22908,8034,0.5063,16291.3,52.1941,0.001953125,8153,2579,0.1625,66033.3,46.116
../dataset/KITTI/dataset/sequences/12/velodyne/000331.bin,126810,160727,1.0,126810,333208,21.0209,0.0,inf,0.5,126810,284413,17.9426,1.50098,92.5499,0.25,126810,235986,14.8875,4.50314,87.7785,0.125,126719,188171,11.8711,16.4868,82.1423,0.0625,124682,141053,8.8985,64.3356,76.2291,0.03125,112391,95839,6.0461,256.818,70.2174,0.015625,85662,54067,3.4109,1020.85,64.224,0.0078125,51378,23334,1.4721,4140.71,58.1429,0.00390625,22715,7990,0.5041,16411.0,52.1623,0.001953125,8139,2596,0.1638,62373.8,46.3636
../dataset/KITTI/dataset/sequences/12/velodyne/000332.bin,126648,160014,1.0,126648,332245,20.987,0.0,inf,0.5,126648,283633,17.9163,1.50419,92.5406,0.25,126644,235269,14.8613,4.49064,87.7906,0.125,126530,187546,11.8468,16.4682,82.1472,0.0625,124316,140161,8.8536,64.7462,76.2015,0.03125,111752,93817,5.9262,256.727,70.2189,0.015625,85407,52687,3.3281,1024.38,64.209,0.0078125,51107,22613,1.4284,4062.91,58.2253,0.00390625,22566,7750,0.4895,16360.3,52.1757,0.001953125,8079,2466,0.1558,62666.4,46.3433
../dataset/KITTI/dataset/sequences/12/velodyne/000333.bin,125601,159987,1.0,125601,330693,21.0631,0.0,inf,0.5,125601,282292,17.9802,1.50089,92.5502,0.25,125600,234312,14.9242,4.49828,87.7832,0.125,125496,187059,11.9145,16.4617,82.1489,0.0625,123519,140340,8.9388,64.4918,76.2186,0.03125,111084,94056,5.9908,256.725,70.219,0.015625,85277,52822,3.3644,1019.84,64.2283,0.0078125,51435,22798,1.4521,4145.16,58.1382,0.00390625,22643,7753,0.4938,16575.6,52.1189,0.001953125,8085,2468,0.1572,67608.6,46.0136
../dataset/KITTI/dataset/sequences/12/velodyne/000334.bin,125084,159857,1.0,125084,330730,21.1525,0.0,inf,0.5,125084,282554,18.0713,1.50104,92.5497,0.25,125084,234732,15.0128,4.48396,87.797,0.125,124950,187635,12.0006,16.4909,82.1412,0.0625,122635,141158,9.028,64.4011,76.2247,0.03125,110242,95199,6.0886,257.097,70.2127,0.015625,85521,54108,3.4606,1031.8,64.1777,0.0078125,51752,23534,1.5052,4023.58,58.2675,0.00390625,23229,8128,0.5198,16524.7,52.1323,0.001953125,8342,2563,0.1639,63855.1,46.2617
../dataset/KITTI/dataset/sequences/12/velodyne/000335.bin,125537,159722,1.0,125537,332629,21.1972,0.0,inf,0.5,125537,284237,18.1134,1.49946,92.5543,0.25,125537,236295,15.0582,4.50157,87.78,0.125,125418,188976,12.0427,16.5259,82.132,0.0625,123505,142246,9.0648,64.7599,76.2006,0.03125,111372,96122,6.1255,257.075,70.213,0.015625,86373,54721,3.4872,1024.66,64.2078,0.0078125,52510,23877,1.5216,4049.91,58.2392,0.00390625,23681,8282,0.5278,16285.5,52.1956,0.001953125,8551,2611,0.1664,63129.2,46.3113
../dataset/KITTI/dataset/sequences/12/velodyne/000336.bin,126141,157687,1.0,126141,334994,21.2457,0.0,inf,0.5,126141,286504,18.1704,1.49943,92.5544,0.25,126137,238415,15.1205,4.50714,87.7746,0.125,126020,190915,12.108,16.5455,82.1268,0.0625,123871,143880,9.125,64.5891,76.212,0.03125,111703,97587,6.1891,256.785,70.2179,0.015625,87213,56545,3.5861,1023.03,64.2147,0.0078125,54401,25051,1.5888,4129.17,58.155,0.00390625,24645,8652,0.5487,16535.9,52.1294,0.001953125,8932,2757,0.1749,62368.4,46.364
../dataset/KITTI/dataset/sequences/12/velodyne/000337.bin,126164,160351,1.0,126164,338461,21.4617,0.0,inf,0.5,126164,289907,18.3829,1.49987,92.5531,0.25,126164,241653,15.3231,4.5026,87.779,0.125,126077,194036,12.3037,16.5316,82.1305,0.0625,124074,146842,9.3112,64.5976,76.2115,0.03125,112431,100896,6.3978,255.532,70.2392,0.015625,88987,59714,3.7864,1025.52,64.2042,0.0078125,56627,27088,1.7176,4051.07,58.2379,0.00390625,26480,9345,0.5926,16315.7,52.1876,0.001953125,9598,2905,0.1842,63071.5,46.3153
../dataset/KITTI/dataset/sequences/12/velodyne/000338.bin,126173,160491,1.0,126173,342583,21.7215,0.0,inf,0.5,126173,293915,18.6357,1.50085,92.5503,0.25,126173,245651,15.5755,4.50745,87.7743,0.125,126116,197874,12.5462,16.5067,82.137,0.0625,124699,151224,9.5884,64.3524,76.228,0.03125,114247,105449,6.686,256.265,70.2268,0.015625,91968,63313,4.0144,1020.3,64.2264,0.0078125,59680,29110,1.8457,4045.07,58.2444,0.00390625,28377,10165,0.6445,16324.9,52.1851,0.001953125,10242,3124,0.1981,62856.6,46.3301
../dataset/KITTI/dataset/sequences/12/velodyne/000339.bin,125968,158584,1.0,125968,344441,21.8748,0.0,inf,0.5,125968,295950,18.7952,1.49662,92.5625,0.25,125968,247610,15.7253,4.51145,87.7705,0.125,125931,200005,12.702,16.4806,82.1439,0.0625,124661,153508,9.749,64.5634,76.2138,0.03125,115098,107667,6.8377,256.698,70.2194,0.015625,93692,65191,4.1402,1019.2,64.231,0.0078125,61493,30358,1.928,4028.81,58.2619,0.00390625,29656,10747,0.6825,16312.5,52.1884,0.001953125,10751,3271,0.2077,62650.0,46.3444
../dataset/KITTI/dataset/sequences/12/velodyne/000340.bin,126037,160038,1.0,126037,346855,22.0161,0.0,inf,0.5,126037,298348,18.9372,1.50389,92.5415,0.25,126037,250098,15.8746,4.49105,87.7902,0.125,125989,202307,12.8411,16.5225,82.1329,0.0625,124803,155491,9.8695,64.594,76.2117,0.03125,115574,109707,6.9635,255.86,70.2336,0.015625,94727,67130,4.261,1021.82,64.2199,0.0078125,62849,31477,1.998,4060.04,58.2283,0.00390625,30358,11117,0.7056,16274.8,52.1985,0.001953125,11224,3433,0.2179,63442.1,46.2899
../dataset/KITTI/dataset/sequences/12/velodyne/000341.bin,125989,158958,1.0,125989,346669,22.0127,0.0,inf,0.5,125989,298170,18.9331,1.49584,92.5648,0.25,125989,249870,15.8661,4.50065,87.7809,0.125,125939,201976,12.825,16.462,82.1488,0.0625,124689,155159,9.8522,64.6436,76.2084,0.03125,115359,109611,6.96,256.552,70.2219,0.015625,94859,67285,4.2724,1025.31,64.2051,0.0078125,63008,31697,2.0127,4092.26,58.194,0.00390625,30573,11223,0.7126,16155.4,52.2305,0.001953125,11317,3461,0.2198,63975.7,46.2535
../dataset/KITTI/dataset/sequences/12/velodyne/000342.bin,125990,158605,1.0,125990,346139,21.9788,0.0,inf,0.5,125990,297631,18.8987,1.49706,92.5613,0.25,125990,249280,15.8286,4.5025,87.7791,0.125,125938,201578,12.7996,16.5219,82.133,0.0625,124658,154714,9.8239,64.4985,76.2181,0.03125,115167,108886,6.9139,256.77,70.2182,0.015625,94357,66603,4.2291,1023.03,64.2148,0.0078125,62375,31462,1.9977,4092.4,58.1939,0.00390625,30514,11333,0.7196,16490.0,52.1414,0.001953125,11442,3549,0.2254,62914.6,46.3261
../dataset/KITTI/dataset/sequences/12/velodyne/000343.bin,126086,159694,1.0,126086,345899,21.9469,0.0,inf,0.5,126086,297350,18.8665,1.50535,92.5372,0.25,126085,249096,15.8048,4.48821,87.7929,0.125,126027,201378,12.7772,16.4633,82.1485,0.0625,124656,154436,9.7988,64.6467,76.2082,0.03125,115042,108432,6.8799,257.19,70.2111,0.015625,93916,66369,4.211,1015.72,64.2459,0.0078125,62033,31399,1.9922,4091.55,58.1948,0.00390625,30300,11342,0.7196,16186.4,52.2221,0.001953125,11373,3545,0.2249,66310.6,46.0978
../dataset/KITTI/dataset/sequences/12/velodyne/000344.bin,126006,159846,1.0,126006,345932,21.9629,0.0,inf,0.5,126006,297428,18.8834,1.49994,92.5529,0.25,126006,249078,15.8137,4.49717,87.7843,0.125,125953,201434,12.7889,16.4901,82.1414,0.0625,124628,154388,9.8019,64.2659,76.2338,0.03125,115095,108939,6.9164,257.116,70.2123,0.015625,94464,67000,4.2538,1026.25,64.2011,0.0078125,62624,31810,2.0196,4029.05,58.2616,0.00390625,30815,11424,0.7253,16242.2,52.2072,0.001953125,11608,3577,0.2271,63492.2,46.2864
../dataset/KITTI/dataset/sequences/12/velodyne/000345.bin,126078,158987,1.0,126078,346223,21.9688,0.0,inf,0.5,126078,297604,18.8838,1.50396,92.5413,0.25,126078,249384,15.8241,4.49461,87.7867,0.125,126024,201677,12.797,16.5542,82.1246,0.0625,124677,155034,9.8373,64.7177,76.2034,0.03125,115266,109360,6.9392,257.514,70.2056,0.015625,94877,67477,4.2816,1017.62,64.2378,0.0078125,63373,32303,2.0497,4064.08,58.224,0.00390625,31130,11631,0.738,16537.8,52.1289,0.001953125,11830,3620,0.2297,63405.8,46.2923
../dataset/KITTI/dataset/sequences/12/velodyne/000346.bin,126152,157498,1.0,126152,347407,22.031,0.0,inf,0.5,126152,298713,18.9431,1.5009,92.5501,0.25,126152,250451,15.8825,4.49896,87.7825,0.125,126110,202814,12.8616,16.4511,82.1517,0.0625,124816,155816,9.8812,64.6697,76.2066,0.03125,115497,110063,6.9797,256.045,70.2305,0.015625,94973,68010,4.3129,1018.15,64.2355,0.0078125,64025,32681,2.0725,4128.97,58.1552,0.00390625,31174,11702,0.7421,16262.5,52.2018,0.001953125,11882,3635,0.2305,65664.2,46.1404
../dataset/KITTI/dataset/sequences/12/velodyne/000347.bin,125957,159690,1.0,125957,346806,22.0269,0.0,inf,0.5,125957,298185,18.9388,1.4982,92.5579,0.25,125957,250140,15.8873,4.50119,87.7804,0.125,125924,202832,12.8826,16.5226,82.1329,0.0625,124572,155946,9.9047,64.3962,76.225,0.03125,114951,110476,7.0167,257.337,70.2086,0.015625,94503,68531,4.3527,1023.56,64.2125,0.0078125,64085,33176,2.1071,4146.93,58.1364,0.00390625,31626,11999,0.7621,16448.9,52.1523,0.001953125,11855,3744,0.2378,68340.9,45.9668
../dataset/KITTI/dataset/sequences/12/velodyne/000348.bin,126141,159391,1.0,126141,346606,21.9821,0.0,inf,0.5,126141,297976,18.898,1.49454,92.5686,0.25,126141,249552,15.8269,4.5073,87.7745,0.125,126086,201713,12.7929,16.5092,82.1364,0.0625,124667,155059,9.834,64.3677,76.227,0.03125,114924,109594,6.9506,256.72,70.219,0.015625,94036,68121,4.3203,1028.56,64.1914,0.0078125,63250,32989,2.0922,4058.3,58.2302,0.00390625,31477,12113,0.7682,16381.7,52.1701,0.001953125,11843,3806,0.2414,62295.6,46.3691
../dataset/KITTI/dataset/sequences/12/velodyne/000349.bin,126097,159686,1.0,126097,345649,21.9291,0.0,inf,0.5,126097,297174,18.8537,1.49705,92.5613,0.25,126097,248821,15.786,4.50759,87.7742,0.125,126035,201381,12.7763,16.5586,82.1234,0.0625,124596,154427,9.7973,64.3883,76.2256,0.03125,114802,108963,6.913,256.714,70.2191,0.015625,93547,67258,4.2671,1020.55,64.2253,0.0078125,62406,32489,2.0612,4132.51,58.1515,0.00390625,30857,11911,0.7557,16343.0,52.1803,0.001953125,11729,3740,0.2373,69204.6,45.9123
../dataset/KITTI/dataset/sequences/12/velodyne/000350.bin,126124,160007,1.0,126124,345530,21.9168,0.0,inf,0.5,126124,296696,18.8193,1.49806,92.5584,0.25,126124,248407,15.7564,4.50145,87.7801,0.125,126075,200930,12.7449,16.4921,82.1409,0.0625,124754,154060,9.772,64.5152,76.217,0.03125,115083,108467,6.88,256.287,70.2264,0.015625,93744,67039,4.2523,1029.85,64.1859,0.0078125,62365,32081,2.0349,4056.87,58.2317,0.00390625,30765,11839,0.7509,16312.9,52.1883,0.001953125,11664,3783,0.24,61988.3,46.3905
../dataset/KITTI/dataset/sequences/12/velodyne/000351.bin,126326,160251,1.0,126326,345814,21.8998,0.0,inf,0.5,126326,297213,18.822,1.49876,92.5563,0.25,126326,248768,15.754,4.49412,87.7872,0.125,126271,201143,12.738,16.5687,82.1208,0.0625,125045,154368,9.7758,64.4282,76.2229,0.03125,115581,108967,6.9007,256.459,70.2235,0.015625,94316,66919,4.2379,1022.53,64.2169,0.0078125,62325,32015,2.0275,4088.21,58.1983,0.00390625,30512,11639,0.7371,16346.0,52.1795,0.001953125,11586,3727,0.236,67667.3,46.0098
../dataset/KITTI/dataset/sequences/12/velodyne/000352.bin,126394,158413,1.0,126394,345790,21.8865,0.0,inf,0.5,126394,297017,18.7994,1.49797,92.5586,0.25,126394,248456,15.7258,4.50469,87.777,0.125,126353,200858,12.7131,16.4304,82.1571,0.0625,125159,154436,9.7749,64.488,76.2188,0.03125,115857,109003,6.8993,257.63,70.2037,0.015625,94574,67068,4.245,1026.03,64.202,0.0078125,62929,31971,2.0236,4086.11,58.2005,0.00390625,30462,11516,0.7289,16277.0,52.1979,0.001953125,11388,3633,0.2299,61904.4,46.3964
../dataset/KITTI/dataset/sequences/12/velodyne/000353.bin,126550,157961,1.0,126550,346465,21.9022,0.0,inf,0.5,126550,297515,18.8077,1.49785,92.559,0.25,126550,249156,15.7507,4.50223,87.7794,0.125,126508,201317,12.7265,16.4906,82.1413,0.0625,125310,154729,9.7814,64.7072,76.2041,0.03125,115941,109273,6.9078,256.065,70.2301,0.015625,94958,67460,4.2646,1018.12,64.2356,0.0078125,62992,31943,2.0193,4112.54,58.1725,0.00390625,30385,11355,0.7178,16385.7,52.169,0.001953125,11323,3610,0.2282,64137.8,46.2425
../dataset/KITTI/dataset/sequences/12/velodyne/000354.bin,126580,157992,1.0,126580,344743,21.7881,0.0,inf,0.5,126580,296036,18.7098,1.49905,92.5555,0.25,126580,247536,15.6446,4.49387,87.7874,0.125,126543,199777,12.6261,16.5555,82.1242,0.0625,125314,153069,9.6741,64.6205,76.2099,0.03125,116140,107791,6.8125,255.428,70.241,0.015625,95245,66459,4.2003,1020.88,64.2239,0.0078125,63350,31415,1.9855,4102.13,58.1835,0.00390625,30499,11121,0.7029,16465.3,52.1479,0.001953125,11373,3421,0.2162,62568.6,46.3501
../dataset/KITTI/dataset/sequences/12/velodyne/000355.bin,126731,157597,1.0,126731,346110,21.8485,0.0,inf,0.5,126731,297047,18.7513,1.50095,92.55,0.25,126731,248547,15.6897,4.49936,87.7821,0.125,126678,200691,12.6688,16.5417,82.1278,0.0625,125531,154033,9.7235,64.6456,76.2083,0.03125,116123,108756,6.8653,255.869,70.2335,0.015625,95264,67157,4.2393,1016.96,64.2406,0.0078125,63009,31702,2.0012,4118.62,58.1661,0.00390625,30155,11344,0.7161,16406.7,52.1634,0.001953125,11273,3608,0.2278,64503.0,46.2178
../dataset/KITTI/dataset/sequences/12/velodyne/000356.bin,126630,157522,1.0,126630,343894,21.7259,0.0,inf,0.5,126630,295077,18.6418,1.49754,92.5598,0.25,126630,246629,15.5811,4.51313,87.7689,0.125,126581,198688,12.5523,16.5019,82.1383,0.0625,125427,152002,9.6029,64.5402,76.2153,0.03125,115966,106568,6.7326,257.021,70.214,0.015625,94640,65371,4.1299,1014.61,64.2506,0.0078125,62500,30767,1.9437,4145.92,58.1374,0.00390625,29747,10882,0.6875,16343.9,52.1801,0.001953125,11158,3444,0.2176,65381.1,46.1591
../dataset/KITTI/dataset/sequences/12/velodyne/000357.bin,126701,159528,1.0,126701,343134,21.6657,0.0,inf,0.5,126701,294476,18.5934,1.49911,92.5553,0.25,126701,245848,15.523,4.49909,87.7824,0.125,126664,197852,12.4925,16.5169,82.1344,0.0625,125482,151116,9.5416,64.342,76.2287,0.03125,115888,105711,6.6747,256.76,70.2184,0.015625,94185,64306,4.0603,1030.64,64.1826,0.0078125,61130,29847,1.8846,4078.03,58.2091,0.00390625,29106,10683,0.6745,16252.6,52.2044,0.001953125,11048,3402,0.2148,67423.3,46.0255
../dataset/KITTI/dataset/sequences/12/velodyne/000358.bin,126709,159015,1.0,126709,341614,21.5684,0.0,inf,0.5,126709,292728,18.4819,1.49756,92.5598,0.25,126709,244250,15.4212,4.5005,87.781,0.125,126656,196497,12.4062,16.4745,82.1455,0.0625,125450,149863,9.4619,64.5887,76.2121,0.03125,115599,104363,6.5891,256.131,70.229,0.015625,93403,62945,3.9741,1029.84,64.1859,0.0078125,59877,28982,1.8298,4091.91,58.1944,0.00390625,28350,10443,0.6593,16413.7,52.1616,0.001953125,10663,3338,0.2108,62751.2,46.3374
../dataset/KITTI/dataset/sequences/12/velodyne/000359.bin,126804,160358,1.0,126804,341511,21.5458,0.0,inf,0.5,126804,292649,18.4631,1.49663,92.5625,0.25,126804,244035,15.396,4.50379,87.7779,0.125,126753,196215,12.3791,16.4889,82.1417,0.0625,125512,149185,9.412,64.3958,76.2251,0.03125,115676,103688,6.5416,256.906,70.2159,0.015625,93199,62116,3.9189,1029.71,64.1865,0.0078125,59390,28357,1.789,4139.15,58.1445,0.00390625,27839,10198,0.6434,16469.1,52.1469,0.001953125,10419,3239,0.2043,68143.9,45.9794
../dataset/KITTI/dataset/sequences/12/velodyne/000360.bin,126822,159698,1.0,126822,340206,21.4604,0.0,inf,0.5,126822,291344,18.3781,1.49915,92.5552,0.25,126822,242735,15.3119,4.49806,87.7834,0.125,126791,194890,12.2938,16.5087,82.1365,0.0625,125578,148118,9.3434,64.3832,76.2259,0.03125,115833,102661,6.4759,256.866,70.2166,0.015625,92864,60940,3.8441,1020.56,64.2252,0.0078125,58409,27472,1.7329,4126.4,58.1579,0.00390625,27058,9760,0.6157,16306.4,52.19,0.001953125,10219,3202,0.202,66525.7,46.0837
../dataset/KITTI/dataset/sequences/12/velodyne/000361.bin,127029,158074,1.0,127029,339661,21.3911,0.0,inf,0.5,127029,290774,18.3123,1.50047,92.5514,0.25,127029,242051,15.2438,4.48946,87.7917,0.125,126973,194352,12.2399,16.5539,82.1246,0.0625,125703,147385,9.282,64.1697,76.2403,0.03125,115551,101982,6.4226,257.527,70.2054,0.015625,92172,59874,3.7707,1026.08,64.2018,0.0078125,57376,26855,1.6913,4080.26,58.2068,0.00390625,26432,9507,0.5987,16457.8,52.1499,0.001953125,9963,3101,0.1953,66503.1,46.0852
../dataset/KITTI/dataset/sequences/12/velodyne/000362.bin,127015,157751,1.0,127015,339237,21.3667,0.0,inf,0.5,127015,290256,18.2817,1.49965,92.5537,0.25,127015,241742,15.226,4.49583,87.7855,0.125,126969,193948,12.2158,16.5234,82.1326,0.0625,125575,147061,9.2626,64.7489,76.2013,0.03125,114695,101116,6.3688,256.255,70.2269,0.015625,90410,59246,3.7316,1028.63,64.1911,0.0078125,55909,26681,1.6805,4059.07,58.2294,0.00390625,26032,9727,0.6127,16401.5,52.1648,0.001953125,9688,3163,0.1992,68506.8,45.9563
../dataset/KITTI/dataset/sequences/12/velodyne/000363.bin,127090,158218,1.0,127090,335321,21.1076,0.0,inf,0.5,127090,286413,18.029,1.50301,92.544,0.25,127090,237885,14.9743,4.49902,87.7824,0.125,127013,190120,11.9676,16.4793,82.1442,0.0625,125202,142939,8.9977,64.6814,76.2058,0.03125,113504,96881,6.0984,256.51,70.2226,0.015625,88193,55961,3.5226,1020.64,64.2249,0.0078125,54034,25030,1.5756,4025.94,58.265,0.00390625,24994,9021,0.5678,16575.9,52.1189,0.001953125,9442,2920,0.1838,67384.7,46.028
../dataset/KITTI/dataset/sequences/12/velodyne/000364.bin,127098,159524,1.0,127098,333380,20.9841,0.0,inf,0.5,127098,284387,17.9003,1.49448,92.5687,0.25,127098,235827,14.8438,4.4974,87.784,0.125,127043,187894,11.8267,16.5241,82.1324,0.0625,125139,141044,8.8778,64.7285,76.2027,0.03125,113116,95193,5.9918,257.001,70.2143,0.015625,87144,54162,3.4091,1018.57,64.2337,0.0078125,52679,24039,1.5131,4154.07,58.1289,0.00390625,24014,8800,0.5539,16607.1,52.1107,0.001953125,9076,2947,0.1855,63043.9,46.3172
